ilce_id,ilce,year,space_cluster,year_block,block_id,crop,tier
2095,Kapaklı,2022,3,4,23,bugday,A
2095,Kapaklı,2023,3,4,23,bugday,A
2095,Kapaklı,2024,3,4,23,bugday,A
2095,Kapaklı,2025,3,4,23,bugday,A
2096,Süleymanpaşa,2013,3,2,13,bugday,A
2096,Süleymanpaşa,2014,3,2,13,bugday,A
2096,Süleymanpaşa,2015,3,2,13,bugday,A
2096,Süleymanpaşa,2016,3,2,13,bugday,A
2096,Süleymanpaşa,2017,3,2,13,bugday,A
2096,Süleymanpaşa,2018,3,3,18,bugday,A
2096,Süleymanpaşa,2019,3,3,18,bugday,A
2096,Süleymanpaşa,2020,3,3,18,bugday,A
2096,Süleymanpaşa,2021,3,3,18,bugday,A
2096,Süleymanpaşa,2022,3,4,23,bugday,A
2096,Süleymanpaşa,2023,3,4,23,bugday,A
2096,Süleymanpaşa,2024,3,4,23,bugday,A
2096,Süleymanpaşa,2025,3,4,23,bugday,A
1163,Babaeski,2004,0,0,0,aycicegi,A
1163,Babaeski,2005,0,0,0,aycicegi,A
1163,Babaeski,2006,0,0,0,aycicegi,A
1163,Babaeski,2007,0,0,0,aycicegi,A
1163,Babaeski,2008,0,0,0,aycicegi,A
1163,Babaeski,2009,0,1,5,aycicegi,A
1163,Babaeski,2010,0,1,5,aycicegi,A
1163,Babaeski,2011,0,1,5,aycicegi,A
1163,Babaeski,2012,0,1,5,aycicegi,A
1163,Babaeski,2013,0,2,10,aycicegi,A
1163,Babaeski,2014,0,2,10,aycicegi,A
1163,Babaeski,2015,0,2,10,aycicegi,A
1163,Babaeski,2016,0,2,10,aycicegi,A
1163,Babaeski,2017,0,2,10,aycicegi,A
1163,Babaeski,2018,0,3,15,aycicegi,A
1163,Babaeski,2019,0,3,15,aycicegi,A
1163,Babaeski,2020,0,3,15,aycicegi,A
1163,Babaeski,2021,0,3,15,aycicegi,A
1163,Babaeski,2022,0,4,20,aycicegi,A
1163,Babaeski,2023,0,4,20,aycicegi,A
1163,Babaeski,2024,0,4,20,aycicegi,A
1163,Babaeski,2025,0,4,20,aycicegi,A
1250,Çerkezköy,2004,3,0,3,aycicegi,A
1250,Çerkezköy,2005,3,0,3,aycicegi,A
1250,Çerkezköy,2006,3,0,3,aycicegi,A
1250,Çerkezköy,2007,3,0,3,aycicegi,A
1250,Çerkezköy,2008,3,0,3,aycicegi,A
1250,Çerkezköy,2009,3,1,8,aycicegi,A
1250,Çerkezköy,2010,3,1,8,aycicegi,A
1250,Çerkezköy,2011,3,1,8,aycicegi,A
1250,Çerkezköy,2012,3,1,8,aycicegi,A
1250,Çerkezköy,2013,3,2,13,aycicegi,A
1250,Çerkezköy,2014,3,2,13,aycicegi,A
1250,Çerkezköy,2015,3,2,13,aycicegi,A
1250,Çerkezköy,2016,3,2,13,aycicegi,A
1250,Çerkezköy,2017,3,2,13,aycicegi,A
1250,Çerkezköy,2018,3,3,18,aycicegi,A
1250,Çerkezköy,2019,3,3,18,aycicegi,A
1250,Çerkezköy,2020,3,3,18,aycicegi,A
1250,Çerkezköy,2021,3,3,18,aycicegi,A
1250,Çerkezköy,2022,3,4,23,aycicegi,A
1250,Çerkezköy,2023,3,4,23,aycicegi,A
1250,Çerkezköy,2024,3,4,23,aycicegi,A
1250,Çerkezköy,2025,3,4,23,aycicegi,A
1258,Çorlu,2004,3,0,3,aycicegi,A
1258,Çorlu,2005,3,0,3,aycicegi,A
1258,Çorlu,2006,3,0,3,aycicegi,A
1258,Çorlu,2007,3,0,3,aycicegi,A
1258,Çorlu,2008,3,0,3,aycicegi,A
1258,Çorlu,2009,3,1,8,aycicegi,A
1258,Çorlu,2010,3,1,8,aycicegi,A
1258,Çorlu,2011,3,1,8,aycicegi,A
1258,Çorlu,2012,3,1,8,aycicegi,A
1258,Çorlu,2013,3,2,13,aycicegi,A
1258,Çorlu,2014,3,2,13,aycicegi,A
1258,Çorlu,2015,3,2,13,aycicegi,A
1258,Çorlu,2016,3,2,13,aycicegi,A
1258,Çorlu,2017,3,2,13,aycicegi,A
1258,Çorlu,2018,3,3,18,aycicegi,A
1258,Çorlu,2019,3,3,18,aycicegi,A
1258,Çorlu,2020,3,3,18,aycicegi,A
1258,Çorlu,2021,3,3,18,aycicegi,A
1258,Çorlu,2022,3,4,23,aycicegi,A
1258,Çorlu,2023,3,4,23,aycicegi,A
1258,Çorlu,2024,3,4,23,aycicegi,A
1258,Çorlu,2025,3,4,23,aycicegi,A
1295,Merkez,2004,4,0,4,aycicegi,A
1295,Merkez,2005,4,0,4,aycicegi,A
1295,Merkez,2006,4,0,4,aycicegi,A
1295,Merkez,2007,4,0,4,aycicegi,A
1295,Merkez,2008,4,0,4,aycicegi,A
1295,Merkez,2009,4,1,9,aycicegi,A
1295,Merkez,2010,4,1,9,aycicegi,A
1295,Merkez,2011,4,1,9,aycicegi,A
1295,Merkez,2012,4,1,9,aycicegi,A
1295,Merkez,2013,4,2,14,aycicegi,A
1295,Merkez,2014,4,2,14,aycicegi,A
1295,Merkez,2015,4,2,14,aycicegi,A
1295,Merkez,2016,4,2,14,aycicegi,A
1295,Merkez,2017,4,2,14,aycicegi,A
1295,Merkez,2018,4,3,19,aycicegi,A
1295,Merkez,2019,4,3,19,aycicegi,A
1295,Merkez,2020,4,3,19,aycicegi,A
1295,Merkez,2021,4,3,19,aycicegi,A
1295,Merkez,2022,4,4,24,aycicegi,A
1295,Merkez,2023,4,4,24,aycicegi,A
1295,Merkez,2024,4,4,24,aycicegi,A
1295,Merkez,2025,4,4,24,aycicegi,A
1307,Enez,2004,2,0,2,aycicegi,A
1307,Enez,2005,2,0,2,aycicegi,A
1307,Enez,2006,2,0,2,aycicegi,A
1307,Enez,2007,2,0,2,aycicegi,A
1307,Enez,2008,2,0,2,aycicegi,A
1307,Enez,2009,2,1,7,aycicegi,A
1307,Enez,2010,2,1,7,aycicegi,A
1307,Enez,2011,2,1,7,aycicegi,A
1307,Enez,2012,2,1,7,aycicegi,A
1307,Enez,2013,2,2,12,aycicegi,A
1307,Enez,2014,2,2,12,aycicegi,A
1307,Enez,2015,2,2,12,aycicegi,A
1307,Enez,2016,2,2,12,aycicegi,A
1307,Enez,2017,2,2,12,aycicegi,A
1307,Enez,2018,2,3,17,aycicegi,A
1307,Enez,2019,2,3,17,aycicegi,A
1307,Enez,2020,2,3,17,aycicegi,A
1307,Enez,2021,2,3,17,aycicegi,A
1307,Enez,2022,2,4,22,aycicegi,A
1307,Enez,2023,2,4,22,aycicegi,A
1307,Enez,2024,2,4,22,aycicegi,A
1307,Enez,2025,2,4,22,aycicegi,A
1385,Havsa,2004,4,0,4,aycicegi,A
1385,Havsa,2005,4,0,4,aycicegi,A
1385,Havsa,2006,4,0,4,aycicegi,A
1385,Havsa,2007,4,0,4,aycicegi,A
1385,Havsa,2008,4,0,4,aycicegi,A
1385,Havsa,2009,4,1,9,aycicegi,A
1385,Havsa,2010,4,1,9,aycicegi,A
1385,Havsa,2011,4,1,9,aycicegi,A
1385,Havsa,2012,4,1,9,aycicegi,A
1385,Havsa,2013,4,2,14,aycicegi,A
1385,Havsa,2014,4,2,14,aycicegi,A
1385,Havsa,2015,4,2,14,aycicegi,A
1385,Havsa,2016,4,2,14,aycicegi,A
1385,Havsa,2017,4,2,14,aycicegi,A
1385,Havsa,2018,4,3,19,aycicegi,A
1385,Havsa,2019,4,3,19,aycicegi,A
1385,Havsa,2020,4,3,19,aycicegi,A
1385,Havsa,2021,4,3,19,aycicegi,A
1385,Havsa,2022,4,4,24,aycicegi,A
1385,Havsa,2023,4,4,24,aycicegi,A
1385,Havsa,2024,4,4,24,aycicegi,A
1385,Havsa,2025,4,4,24,aycicegi,A
1388,Hayrabolu,2004,1,0,1,aycicegi,A
1388,Hayrabolu,2005,1,0,1,aycicegi,A
1388,Hayrabolu,2006,1,0,1,aycicegi,A
1388,Hayrabolu,2007,1,0,1,aycicegi,A
1388,Hayrabolu,2008,1,0,1,aycicegi,A
1388,Hayrabolu,2009,1,1,6,aycicegi,A
1388,Hayrabolu,2010,1,1,6,aycicegi,A
1388,Hayrabolu,2011,1,1,6,aycicegi,A
1388,Hayrabolu,2012,1,1,6,aycicegi,A
1388,Hayrabolu,2013,1,2,11,aycicegi,A
1388,Hayrabolu,2014,1,2,11,aycicegi,A
1388,Hayrabolu,2015,1,2,11,aycicegi,A
1388,Hayrabolu,2016,1,2,11,aycicegi,A
1388,Hayrabolu,2017,1,2,11,aycicegi,A
1388,Hayrabolu,2018,1,3,16,aycicegi,A
1388,Hayrabolu,2019,1,3,16,aycicegi,A
1388,Hayrabolu,2020,1,3,16,aycicegi,A
1388,Hayrabolu,2021,1,3,16,aycicegi,A
1388,Hayrabolu,2022,1,4,21,aycicegi,A
1388,Hayrabolu,2023,1,4,21,aycicegi,A
1388,Hayrabolu,2024,1,4,21,aycicegi,A
1388,Hayrabolu,2025,1,4,21,aycicegi,A
1412,İpsala,2004,2,0,2,aycicegi,A
1412,İpsala,2005,2,0,2,aycicegi,A
1412,İpsala,2006,2,0,2,aycicegi,A
1412,İpsala,2007,2,0,2,aycicegi,A
1412,İpsala,2008,2,0,2,aycicegi,A
1412,İpsala,2009,2,1,7,aycicegi,A
1412,İpsala,2010,2,1,7,aycicegi,A
1412,İpsala,2011,2,1,7,aycicegi,A
1412,İpsala,2012,2,1,7,aycicegi,A
1412,İpsala,2013,2,2,12,aycicegi,A
1412,İpsala,2014,2,2,12,aycicegi,A
1412,İpsala,2015,2,2,12,aycicegi,A
1412,İpsala,2016,2,2,12,aycicegi,A
1412,İpsala,2017,2,2,12,aycicegi,A
1412,İpsala,2018,2,3,17,aycicegi,A
1412,İpsala,2019,2,3,17,aycicegi,A
1412,İpsala,2020,2,3,17,aycicegi,A
1412,İpsala,2021,2,3,17,aycicegi,A
1412,İpsala,2022,2,4,22,aycicegi,A
1412,İpsala,2023,2,4,22,aycicegi,A
1412,İpsala,2024,2,4,22,aycicegi,A
1412,İpsala,2025,2,4,22,aycicegi,A
1464,Keşan,2004,2,0,2,aycicegi,A
1464,Keşan,2005,2,0,2,aycicegi,A
1464,Keşan,2006,2,0,2,aycicegi,A
1464,Keşan,2007,2,0,2,aycicegi,A
1464,Keşan,2008,2,0,2,aycicegi,A
1464,Keşan,2009,2,1,7,aycicegi,A
1464,Keşan,2010,2,1,7,aycicegi,A
1464,Keşan,2011,2,1,7,aycicegi,A
1464,Keşan,2012,2,1,7,aycicegi,A
1464,Keşan,2013,2,2,12,aycicegi,A
1464,Keşan,2014,2,2,12,aycicegi,A
1464,Keşan,2015,2,2,12,aycicegi,A
1464,Keşan,2016,2,2,12,aycicegi,A
1464,Keşan,2017,2,2,12,aycicegi,A
1464,Keşan,2018,2,3,17,aycicegi,A
1464,Keşan,2019,2,3,17,aycicegi,A
1464,Keşan,2020,2,3,17,aycicegi,A
1464,Keşan,2021,2,3,17,aycicegi,A
1464,Keşan,2022,2,4,22,aycicegi,A
1464,Keşan,2023,2,4,22,aycicegi,A
1464,Keşan,2024,2,4,22,aycicegi,A
1464,Keşan,2025,2,4,22,aycicegi,A
1471,Merkez,2004,0,0,0,aycicegi,A
1471,Merkez,2005,0,0,0,aycicegi,A
1471,Merkez,2006,0,0,0,aycicegi,A
1471,Merkez,2007,0,0,0,aycicegi,A
1471,Merkez,2008,0,0,0,aycicegi,A
1471,Merkez,2009,0,1,5,aycicegi,A
1471,Merkez,2010,0,1,5,aycicegi,A
1471,Merkez,2011,0,1,5,aycicegi,A
1471,Merkez,2012,0,1,5,aycicegi,A
1471,Merkez,2013,0,2,10,aycicegi,A
1471,Merkez,2014,0,2,10,aycicegi,A
1471,Merkez,2015,0,2,10,aycicegi,A
1471,Merkez,2016,0,2,10,aycicegi,A
1471,Merkez,2017,0,2,10,aycicegi,A
1471,Merkez,2018,0,3,15,aycicegi,A
1471,Merkez,2019,0,3,15,aycicegi,A
1471,Merkez,2020,0,3,15,aycicegi,A
1471,Merkez,2021,0,3,15,aycicegi,A
1471,Merkez,2022,0,4,20,aycicegi,A
1471,Merkez,2023,0,4,20,aycicegi,A
1471,Merkez,2024,0,4,20,aycicegi,A
1471,Merkez,2025,0,4,20,aycicegi,A
1480,Kofçaz,2004,0,0,0,aycicegi,A
1480,Kofçaz,2005,0,0,0,aycicegi,A
1480,Kofçaz,2006,0,0,0,aycicegi,A
1480,Kofçaz,2007,0,0,0,aycicegi,A
1480,Kofçaz,2008,0,0,0,aycicegi,A
1480,Kofçaz,2009,0,1,5,aycicegi,A
1480,Kofçaz,2010,0,1,5,aycicegi,A
1480,Kofçaz,2011,0,1,5,aycicegi,A
1480,Kofçaz,2012,0,1,5,aycicegi,A
1480,Kofçaz,2013,0,2,10,aycicegi,A
1480,Kofçaz,2014,0,2,10,aycicegi,A
1480,Kofçaz,2015,0,2,10,aycicegi,A
1480,Kofçaz,2016,0,2,10,aycicegi,A
1480,Kofçaz,2017,0,2,10,aycicegi,A
1480,Kofçaz,2018,0,3,15,aycicegi,A
1480,Kofçaz,2019,0,3,15,aycicegi,A
1480,Kofçaz,2020,0,3,15,aycicegi,A
1480,Kofçaz,2021,0,3,15,aycicegi,A
1480,Kofçaz,2022,0,4,20,aycicegi,A
1480,Kofçaz,2023,0,4,20,aycicegi,A
1480,Kofçaz,2024,0,4,20,aycicegi,A
1480,Kofçaz,2025,0,4,20,aycicegi,A
1502,Lalapaşa,2004,4,0,4,aycicegi,A
1502,Lalapaşa,2005,4,0,4,aycicegi,A
1502,Lalapaşa,2006,4,0,4,aycicegi,A
1502,Lalapaşa,2007,4,0,4,aycicegi,A
1502,Lalapaşa,2008,4,0,4,aycicegi,A
1502,Lalapaşa,2009,4,1,9,aycicegi,A
1502,Lalapaşa,2010,4,1,9,aycicegi,A
1502,Lalapaşa,2011,4,1,9,aycicegi,A
1502,Lalapaşa,2012,4,1,9,aycicegi,A
1502,Lalapaşa,2013,4,2,14,aycicegi,A
1502,Lalapaşa,2014,4,2,14,aycicegi,A
1502,Lalapaşa,2015,4,2,14,aycicegi,A
1502,Lalapaşa,2016,4,2,14,aycicegi,A
1502,Lalapaşa,2017,4,2,14,aycicegi,A
1502,Lalapaşa,2018,4,3,19,aycicegi,A
1502,Lalapaşa,2019,4,3,19,aycicegi,A
1502,Lalapaşa,2020,4,3,19,aycicegi,A
1502,Lalapaşa,2021,4,3,19,aycicegi,A
1502,Lalapaşa,2022,4,4,24,aycicegi,A
1502,Lalapaşa,2023,4,4,24,aycicegi,A
1502,Lalapaşa,2024,4,4,24,aycicegi,A
1502,Lalapaşa,2025,4,4,24,aycicegi,A
1505,Lüleburgaz,2004,0,0,0,aycicegi,A
1505,Lüleburgaz,2005,0,0,0,aycicegi,A
1505,Lüleburgaz,2006,0,0,0,aycicegi,A
1505,Lüleburgaz,2007,0,0,0,aycicegi,A
1505,Lüleburgaz,2008,0,0,0,aycicegi,A
1505,Lüleburgaz,2009,0,1,5,aycicegi,A
1505,Lüleburgaz,2010,0,1,5,aycicegi,A
1505,Lüleburgaz,2011,0,1,5,aycicegi,A
1505,Lüleburgaz,2012,0,1,5,aycicegi,A
1505,Lüleburgaz,2013,0,2,10,aycicegi,A
1505,Lüleburgaz,2014,0,2,10,aycicegi,A
1505,Lüleburgaz,2015,0,2,10,aycicegi,A
1505,Lüleburgaz,2016,0,2,10,aycicegi,A
1505,Lüleburgaz,2017,0,2,10,aycicegi,A
1505,Lüleburgaz,2018,0,3,15,aycicegi,A
1505,Lüleburgaz,2019,0,3,15,aycicegi,A
1505,Lüleburgaz,2020,0,3,15,aycicegi,A
1505,Lüleburgaz,2021,0,3,15,aycicegi,A
1505,Lüleburgaz,2022,0,4,20,aycicegi,A
1505,Lüleburgaz,2023,0,4,20,aycicegi,A
1505,Lüleburgaz,2024,0,4,20,aycicegi,A
1505,Lüleburgaz,2025,0,4,20,aycicegi,A
1511,Malkara,2004,1,0,1,aycicegi,A
1511,Malkara,2005,1,0,1,aycicegi,A
1511,Malkara,2006,1,0,1,aycicegi,A
1511,Malkara,2007,1,0,1,aycicegi,A
1511,Malkara,2008,1,0,1,aycicegi,A
1511,Malkara,2009,1,1,6,aycicegi,A
1511,Malkara,2010,1,1,6,aycicegi,A
1511,Malkara,2011,1,1,6,aycicegi,A
1511,Malkara,2012,1,1,6,aycicegi,A
1511,Malkara,2013,1,2,11,aycicegi,A
1511,Malkara,2014,1,2,11,aycicegi,A
1511,Malkara,2015,1,2,11,aycicegi,A
1511,Malkara,2016,1,2,11,aycicegi,A
1511,Malkara,2017,1,2,11,aycicegi,A
1511,Malkara,2018,1,3,16,aycicegi,A
1511,Malkara,2019,1,3,16,aycicegi,A
1511,Malkara,2020,1,3,16,aycicegi,A
1511,Malkara,2021,1,3,16,aycicegi,A
1511,Malkara,2022,1,4,21,aycicegi,A
1511,Malkara,2023,1,4,21,aycicegi,A
1511,Malkara,2024,1,4,21,aycicegi,A
1511,Malkara,2025,1,4,21,aycicegi,A
1523,Meriç,2004,2,0,2,aycicegi,A
1523,Meriç,2005,2,0,2,aycicegi,A
1523,Meriç,2006,2,0,2,aycicegi,A
1523,Meriç,2007,2,0,2,aycicegi,A
1523,Meriç,2008,2,0,2,aycicegi,A
1523,Meriç,2009,2,1,7,aycicegi,A
1523,Meriç,2010,2,1,7,aycicegi,A
1523,Meriç,2011,2,1,7,aycicegi,A
1523,Meriç,2012,2,1,7,aycicegi,A
1523,Meriç,2013,2,2,12,aycicegi,A
1523,Meriç,2014,2,2,12,aycicegi,A
1523,Meriç,2015,2,2,12,aycicegi,A
1523,Meriç,2016,2,2,12,aycicegi,A
1523,Meriç,2017,2,2,12,aycicegi,A
1523,Meriç,2018,2,3,17,aycicegi,A
1523,Meriç,2019,2,3,17,aycicegi,A
1523,Meriç,2020,2,3,17,aycicegi,A
1523,Meriç,2021,2,3,17,aycicegi,A
1523,Meriç,2022,2,4,22,aycicegi,A
1523,Meriç,2023,2,4,22,aycicegi,A
1523,Meriç,2024,2,4,22,aycicegi,A
1523,Meriç,2025,2,4,22,aycicegi,A
1538,Muratlı,2004,1,0,1,aycicegi,A
1538,Muratlı,2005,1,0,1,aycicegi,A
1538,Muratlı,2006,1,0,1,aycicegi,A
1538,Muratlı,2007,1,0,1,aycicegi,A
1538,Muratlı,2008,1,0,1,aycicegi,A
1538,Muratlı,2009,1,1,6,aycicegi,A
1538,Muratlı,2010,1,1,6,aycicegi,A
1538,Muratlı,2011,1,1,6,aycicegi,A
1538,Muratlı,2012,1,1,6,aycicegi,A
1538,Muratlı,2013,1,2,11,aycicegi,A
1538,Muratlı,2014,1,2,11,aycicegi,A
1538,Muratlı,2015,1,2,11,aycicegi,A
1538,Muratlı,2016,1,2,11,aycicegi,A
1538,Muratlı,2017,1,2,11,aycicegi,A
1538,Muratlı,2018,1,3,16,aycicegi,A
1538,Muratlı,2019,1,3,16,aycicegi,A
1538,Muratlı,2020,1,3,16,aycicegi,A
1538,Muratlı,2021,1,3,16,aycicegi,A
1538,Muratlı,2022,1,4,21,aycicegi,A
1538,Muratlı,2023,1,4,21,aycicegi,A
1538,Muratlı,2024,1,4,21,aycicegi,A
1538,Muratlı,2025,1,4,21,aycicegi,A
1572,Pehlivanköy,2004,4,0,4,aycicegi,A
1572,Pehlivanköy,2005,4,0,4,aycicegi,A
1572,Pehlivanköy,2006,4,0,4,aycicegi,A
1572,Pehlivanköy,2007,4,0,4,aycicegi,A
1572,Pehlivanköy,2008,4,0,4,aycicegi,A
1572,Pehlivanköy,2009,4,1,9,aycicegi,A
1572,Pehlivanköy,2010,4,1,9,aycicegi,A
1572,Pehlivanköy,2011,4,1,9,aycicegi,A
1572,Pehlivanköy,2012,4,1,9,aycicegi,A
1572,Pehlivanköy,2013,4,2,14,aycicegi,A
1572,Pehlivanköy,2014,4,2,14,aycicegi,A
1572,Pehlivanköy,2015,4,2,14,aycicegi,A
1572,Pehlivanköy,2016,4,2,14,aycicegi,A
1572,Pehlivanköy,2017,4,2,14,aycicegi,A
1572,Pehlivanköy,2018,4,3,19,aycicegi,A
1572,Pehlivanköy,2019,4,3,19,aycicegi,A
1572,Pehlivanköy,2020,4,3,19,aycicegi,A
1572,Pehlivanköy,2021,4,3,19,aycicegi,A
1572,Pehlivanköy,2022,4,4,24,aycicegi,A
1572,Pehlivanköy,2023,4,4,24,aycicegi,A
1572,Pehlivanköy,2024,4,4,24,aycicegi,A
1572,Pehlivanköy,2025,4,4,24,aycicegi,A
1577,Pınarhisar,2004,0,0,0,aycicegi,A
1577,Pınarhisar,2005,0,0,0,aycicegi,A
1577,Pınarhisar,2006,0,0,0,aycicegi,A
1577,Pınarhisar,2007,0,0,0,aycicegi,A
1577,Pınarhisar,2008,0,0,0,aycicegi,A
1577,Pınarhisar,2009,0,1,5,aycicegi,A
1577,Pınarhisar,2010,0,1,5,aycicegi,A
1577,Pınarhisar,2011,0,1,5,aycicegi,A
1577,Pınarhisar,2012,0,1,5,aycicegi,A
1577,Pınarhisar,2013,0,2,10,aycicegi,A
1577,Pınarhisar,2014,0,2,10,aycicegi,A
1577,Pınarhisar,2015,0,2,10,aycicegi,A
1577,Pınarhisar,2016,0,2,10,aycicegi,A
1577,Pınarhisar,2017,0,2,10,aycicegi,A
1577,Pınarhisar,2018,0,3,15,aycicegi,A
1577,Pınarhisar,2019,0,3,15,aycicegi,A
1577,Pınarhisar,2020,0,3,15,aycicegi,A
1577,Pınarhisar,2021,0,3,15,aycicegi,A
1577,Pınarhisar,2022,0,4,20,aycicegi,A
1577,Pınarhisar,2023,0,4,20,aycicegi,A
1577,Pınarhisar,2024,0,4,20,aycicegi,A
1577,Pınarhisar,2025,0,4,20,aycicegi,A
1596,Saray,2004,3,0,3,aycicegi,A
1596,Saray,2005,3,0,3,aycicegi,A
1596,Saray,2006,3,0,3,aycicegi,A
1596,Saray,2007,3,0,3,aycicegi,A
1596,Saray,2008,3,0,3,aycicegi,A
1596,Saray,2009,3,1,8,aycicegi,A
1596,Saray,2010,3,1,8,aycicegi,A
1596,Saray,2011,3,1,8,aycicegi,A
1596,Saray,2012,3,1,8,aycicegi,A
1596,Saray,2013,3,2,13,aycicegi,A
1596,Saray,2014,3,2,13,aycicegi,A
1596,Saray,2015,3,2,13,aycicegi,A
1596,Saray,2016,3,2,13,aycicegi,A
1596,Saray,2017,3,2,13,aycicegi,A
1596,Saray,2018,3,3,18,aycicegi,A
1596,Saray,2019,3,3,18,aycicegi,A
1596,Saray,2020,3,3,18,aycicegi,A
1596,Saray,2021,3,3,18,aycicegi,A
1596,Saray,2022,3,4,23,aycicegi,A
1596,Saray,2023,3,4,23,aycicegi,A
1596,Saray,2024,3,4,23,aycicegi,A
1596,Saray,2025,3,4,23,aycicegi,A
1652,Şarköy,2004,1,0,1,aycicegi,A
1652,Şarköy,2005,1,0,1,aycicegi,A
1652,Şarköy,2006,1,0,1,aycicegi,A
1652,Şarköy,2007,1,0,1,aycicegi,A
1652,Şarköy,2008,1,0,1,aycicegi,A
1652,Şarköy,2009,1,1,6,aycicegi,A
1652,Şarköy,2010,1,1,6,aycicegi,A
1652,Şarköy,2011,1,1,6,aycicegi,A
1652,Şarköy,2012,1,1,6,aycicegi,A
1652,Şarköy,2013,1,2,11,aycicegi,A
1652,Şarköy,2014,1,2,11,aycicegi,A
1652,Şarköy,2015,1,2,11,aycicegi,A
1652,Şarköy,2016,1,2,11,aycicegi,A
1652,Şarköy,2017,1,2,11,aycicegi,A
1652,Şarköy,2018,1,3,16,aycicegi,A
1652,Şarköy,2019,1,3,16,aycicegi,A
1652,Şarköy,2020,1,3,16,aycicegi,A
1652,Şarköy,2021,1,3,16,aycicegi,A
1652,Şarköy,2022,1,4,21,aycicegi,A
1652,Şarköy,2023,1,4,21,aycicegi,A
1652,Şarköy,2024,1,4,21,aycicegi,A
1652,Şarköy,2025,1,4,21,aycicegi,A
1673,Merkez,2004,1,0,1,aycicegi,A
1673,Merkez,2005,1,0,1,aycicegi,A
1673,Merkez,2006,1,0,1,aycicegi,A
1673,Merkez,2007,1,0,1,aycicegi,A
1673,Merkez,2008,1,0,1,aycicegi,A
1673,Merkez,2009,1,1,6,aycicegi,A
1673,Merkez,2010,1,1,6,aycicegi,A
1673,Merkez,2011,1,1,6,aycicegi,A
1673,Merkez,2012,1,1,6,aycicegi,A
1705,Uzunköprü,2004,4,0,4,aycicegi,A
1705,Uzunköprü,2005,4,0,4,aycicegi,A
1705,Uzunköprü,2006,4,0,4,aycicegi,A
1705,Uzunköprü,2007,4,0,4,aycicegi,A
1705,Uzunköprü,2008,4,0,4,aycicegi,A
1705,Uzunköprü,2009,4,1,9,aycicegi,A
1705,Uzunköprü,2010,4,1,9,aycicegi,A
1705,Uzunköprü,2011,4,1,9,aycicegi,A
1705,Uzunköprü,2012,4,1,9,aycicegi,A
1705,Uzunköprü,2013,4,2,14,aycicegi,A
1705,Uzunköprü,2014,4,2,14,aycicegi,A
1705,Uzunköprü,2015,4,2,14,aycicegi,A
1705,Uzunköprü,2016,4,2,14,aycicegi,A
1705,Uzunköprü,2017,4,2,14,aycicegi,A
1705,Uzunköprü,2018,4,3,19,aycicegi,A
1705,Uzunköprü,2019,4,3,19,aycicegi,A
1705,Uzunköprü,2020,4,3,19,aycicegi,A
1705,Uzunköprü,2021,4,3,19,aycicegi,A
1705,Uzunköprü,2022,4,4,24,aycicegi,A
1705,Uzunköprü,2023,4,4,24,aycicegi,A
1705,Uzunköprü,2024,4,4,24,aycicegi,A
1705,Uzunköprü,2025,4,4,24,aycicegi,A
1714,Vize,2004,3,0,3,aycicegi,A
1714,Vize,2005,3,0,3,aycicegi,A
1714,Vize,2006,3,0,3,aycicegi,A
1714,Vize,2007,3,0,3,aycicegi,A
1714,Vize,2008,3,0,3,aycicegi,A
1714,Vize,2009,3,1,8,aycicegi,A
1714,Vize,2010,3,1,8,aycicegi,A
1714,Vize,2011,3,1,8,aycicegi,A
1714,Vize,2012,3,1,8,aycicegi,A
1714,Vize,2013,3,2,13,aycicegi,A
1714,Vize,2014,3,2,13,aycicegi,A
1714,Vize,2015,3,2,13,aycicegi,A
1714,Vize,2016,3,2,13,aycicegi,A
1714,Vize,2017,3,2,13,aycicegi,A
1714,Vize,2018,3,3,18,aycicegi,A
1714,Vize,2019,3,3,18,aycicegi,A
1714,Vize,2020,3,3,18,aycicegi,A
1714,Vize,2021,3,3,18,aycicegi,A
1714,Vize,2022,3,4,23,aycicegi,A
1714,Vize,2023,3,4,23,aycicegi,A
1714,Vize,2024,3,4,23,aycicegi,A
1714,Vize,2025,3,4,23,aycicegi,A
1825,Marmaraereğlisi,2004,3,0,3,aycicegi,A
1825,Marmaraereğlisi,2005,3,0,3,aycicegi,A
1825,Marmaraereğlisi,2006,3,0,3,aycicegi,A
1825,Marmaraereğlisi,2007,3,0,3,aycicegi,A
1825,Marmaraereğlisi,2008,3,0,3,aycicegi,A
1825,Marmaraereğlisi,2009,3,1,8,aycicegi,A
1825,Marmaraereğlisi,2010,3,1,8,aycicegi,A
1825,Marmaraereğlisi,2011,3,1,8,aycicegi,A
1825,Marmaraereğlisi,2012,3,1,8,aycicegi,A
1825,Marmaraereğlisi,2013,3,2,13,aycicegi,A
1825,Marmaraereğlisi,2014,3,2,13,aycicegi,A
1825,Marmaraereğlisi,2015,3,2,13,aycicegi,A
1825,Marmaraereğlisi,2016,3,2,13,aycicegi,A
1825,Marmaraereğlisi,2017,3,2,13,aycicegi,A
1825,Marmaraereğlisi,2018,3,3,18,aycicegi,A
1825,Marmaraereğlisi,2019,3,3,18,aycicegi,A
1825,Marmaraereğlisi,2020,3,3,18,aycicegi,A
1825,Marmaraereğlisi,2021,3,3,18,aycicegi,A
1825,Marmaraereğlisi,2022,3,4,23,aycicegi,A
